anomes_scoragem,anomesdia_scoragem,datetime_sdoragem,unnamed:_0,age,sex,job,housing,saving_accounts,checking_account,credit_amount,duration,purpose,risk,model_score,score_bin
202009,20200914,,829,38,male,2,free,,moderate,6681,48,business,good,0.33628811878346165,Faixa 6
202009,20200914,,830,44,male,2,own,quite rich,,2375,24,business,good,0.2840914971818425,Faixa 7
202009,20200914,,831,23,female,2,rent,little,little,1216,18,car,bad,0.6319685314133577,Faixa 1
202009,20200914,,832,29,male,2,rent,little,little,11816,45,business,bad,0.6377192867295017,Faixa 1
202009,20200914,,833,42,female,2,own,,moderate,5084,24,radio/TV,good,0.3441002812258479,Faixa 6
202009,20200914,,834,25,female,1,own,little,rich,2327,15,radio/TV,bad,0.4360501611392052,Faixa 4
202009,20200914,,835,48,male,2,own,little,little,1082,12,car,bad,0.5422903543103486,Faixa 2
202009,20200914,,836,21,female,2,own,,,886,12,radio/TV,good,0.30799162745331665,Faixa 7
202009,20200914,,837,23,female,1,rent,little,,601,4,furniture/equipment,good,0.24779882549392585,Faixa 8
202009,20200914,,838,63,male,2,own,little,little,2957,24,car,good,0.44822379044307714,Faixa 4
202009,20200914,,839,46,male,2,own,little,,2611,24,radio/TV,good,0.22154888541261666,Faixa 9
202009,20200914,,840,29,male,2,own,little,little,5179,36,furniture/equipment,bad,0.5970358421098061,Faixa 1
202009,20200914,,841,28,male,1,own,little,,2993,21,car,good,0.26910996052067626,Faixa 8
202009,20200914,,842,23,female,2,own,little,,1943,18,repairs,bad,0.3902940262002134,Faixa 5
202009,20200914,,843,50,male,2,own,little,,1559,24,business,good,0.24926177817109674,Faixa 8
202009,20200914,,844,47,male,2,own,little,,3422,18,furniture/equipment,good,0.21980938645371878,Faixa 9
202009,20200914,,845,35,male,2,own,,moderate,3976,21,furniture/equipment,good,0.294479425857229,Faixa 7
202009,20200914,,846,68,male,2,rent,,,6761,18,car,bad,0.4090397724213516,Faixa 5
202009,20200914,,847,28,male,2,own,little,,1249,24,car,good,0.24237809053815823,Faixa 9
202009,20200914,,848,59,male,2,own,little,little,1364,9,radio/TV,good,0.3520868230647236,Faixa 6
202009,20200914,,849,57,male,1,own,little,little,709,12,radio/TV,bad,0.596679825971754,Faixa 1
202009,20200914,,850,33,male,2,rent,little,little,2235,20,car,bad,0.560487132371825,Faixa 2
202009,20200914,,851,43,male,2,own,,,4042,24,car,good,0.24275968059169256,Faixa 9
202009,20200914,,852,35,male,2,free,little,,1471,15,radio/TV,good,0.24114108428957043,Faixa 9
202009,20200914,,853,32,male,1,free,little,little,1442,18,car,bad,0.6238311407324519,Faixa 1
202009,20200914,,854,45,male,2,own,little,,10875,36,car,good,0.3053749155575256,Faixa 7
202009,20200914,,855,33,male,2,own,moderate,,1474,24,car,good,0.21092691471881553,Faixa 10
202009,20200914,,856,40,female,2,own,,,894,10,education,good,0.2108801451851049,Faixa 10
202009,20200914,,857,28,male,2,free,little,,3343,15,furniture/equipment,good,0.22778537375867966,Faixa 9
202009,20200914,,858,29,female,2,own,little,little,3959,15,car,bad,0.48895890855630764,Faixa 3
202009,20200914,,859,26,male,2,rent,moderate,,3577,9,car,good,0.21493082807678673,Faixa 10
202009,20200914,,860,27,male,2,own,rich,,5804,24,car,good,0.24861108932810916,Faixa 8
202009,20200914,,861,28,male,2,own,little,,2169,18,business,bad,0.3588379067997538,Faixa 6
202009,20200914,,862,35,female,2,own,little,little,2439,24,radio/TV,bad,0.557282272126073,Faixa 2
202009,20200914,,863,32,male,1,own,rich,,4526,27,furniture/equipment,good,0.2566421279106528,Faixa 8
202009,20200914,,864,25,male,1,rent,little,,2210,10,furniture/equipment,bad,0.2935164854345199,Faixa 7
202009,20200914,,865,20,female,2,rent,quite rich,,2221,15,furniture/equipment,good,0.3215686595549467,Faixa 6
202009,20200914,,866,27,female,2,own,little,little,2389,18,radio/TV,good,0.5389218423400615,Faixa 3
202009,20200914,,867,42,male,2,own,little,,3331,12,furniture/equipment,good,0.18947432597405942,Faixa 10
202009,20200914,,868,37,male,2,own,,,7409,36,business,good,0.28025756396177526,Faixa 7
202009,20200914,,869,24,female,2,rent,little,little,652,12,furniture/equipment,good,0.6005539322332762,Faixa 1
202009,20200914,,870,40,female,2,own,quite rich,,7678,36,furniture/equipment,good,0.3283957594412341,Faixa 6
202009,20200914,,871,46,male,2,own,little,rich,1343,6,car,good,0.21564192386625708,Faixa 10
202009,20200914,,872,26,male,2,own,moderate,little,1382,24,business,good,0.6155696694882429,Faixa 1
202009,20200914,,873,24,female,2,own,,,874,15,domestic appliances,good,0.2556445059817643,Faixa 8
202009,20200914,,874,29,male,1,own,little,little,3590,12,furniture/equipment,good,0.38122460024693416,Faixa 5
202009,20200914,,875,40,female,2,own,rich,moderate,1322,11,car,good,0.3106218026385446,Faixa 7
202009,20200914,,876,36,male,3,free,little,little,1940,18,radio/TV,good,0.498094136133355,Faixa 3
202009,20200914,,877,28,male,2,own,little,,3595,36,radio/TV,good,0.2973156329977945,Faixa 7
202009,20200914,,878,27,male,3,free,little,little,1422,9,car,bad,0.5036903647091786,Faixa 3
202009,20200914,,879,36,male,2,own,,,6742,30,radio/TV,good,0.23984810946779464,Faixa 9
202009,20200914,,880,38,male,3,own,little,,7814,24,car,good,0.27180214678697007,Faixa 8
202009,20200914,,881,48,male,2,free,,,9277,24,car,good,0.34185001989784947,Faixa 6
202009,20200914,,882,36,male,2,own,,moderate,2181,30,car,good,0.3548448535722586,Faixa 6
202009,20200914,,883,65,female,0,own,little,,1098,18,radio/TV,good,0.24654456526391136,Faixa 8
202009,20200914,,884,43,male,2,own,little,moderate,4057,24,furniture/equipment,bad,0.5251028654147589,Faixa 3
202009,20200914,,885,53,female,2,own,little,little,795,12,education,bad,0.6065781772888498,Faixa 1
202009,20200914,,886,34,male,2,own,,moderate,2825,24,business,good,0.29057216380509593,Faixa 7
202009,20200914,,887,23,male,2,own,little,moderate,15672,48,business,bad,0.6311113711546954,Faixa 1
202009,20200914,,888,34,male,3,own,little,,6614,36,car,good,0.22796446812283117,Faixa 9
202009,20200914,,889,40,male,2,rent,,,7824,28,car,good,0.27568342893063985,Faixa 7
202009,20200914,,890,43,male,3,own,little,little,2442,27,business,good,0.5147741842006289,Faixa 3
202009,20200914,,891,46,male,2,own,little,,1829,15,radio/TV,good,0.21845194735420856,Faixa 10
202009,20200914,,892,38,male,1,own,little,little,2171,12,car,good,0.39471440630188753,Faixa 5
202009,20200914,,893,34,male,2,own,little,moderate,5800,36,car,good,0.45843856729149024,Faixa 4
202009,20200914,,894,29,male,2,own,,,1169,18,radio/TV,good,0.2352484974167016,Faixa 9
202009,20200914,,895,31,male,3,own,,,8947,36,car,good,0.28194726904864387,Faixa 7
202009,20200914,,896,28,female,3,rent,little,little,2606,21,radio/TV,good,0.49846183554158935,Faixa 3
202009,20200914,,897,35,female,2,own,rich,,1592,12,furniture/equipment,good,0.2142388280253206,Faixa 10
202009,20200914,,898,33,female,1,rent,,,2186,15,furniture/equipment,good,0.23974681452921556,Faixa 9
202009,20200914,,899,42,male,2,own,little,little,4153,18,furniture/equipment,bad,0.5304254430535115,Faixa 3
202009,20200914,,900,43,male,2,rent,little,little,2625,16,car,bad,0.5830384107744054,Faixa 2
202009,20200914,,901,44,male,2,own,,,3485,20,car,good,0.19840118364108245,Faixa 10
202009,20200914,,902,42,male,2,free,,,10477,36,car,good,0.293242813600572,Faixa 7
202009,20200914,,903,40,male,2,rent,,,1386,15,radio/TV,good,0.22306661596236227,Faixa 9
202009,20200914,,904,36,male,3,own,little,,1278,24,radio/TV,good,0.23047825436806485,Faixa 9
202009,20200914,,905,20,male,3,rent,little,little,1107,12,radio/TV,good,0.4948594912556712,Faixa 3
202009,20200914,,906,24,male,1,own,,little,3763,21,car,good,0.36337853632116396,Faixa 5
202009,20200914,,907,27,male,2,own,,moderate,3711,36,education,good,0.28992812353637576,Faixa 7
202009,20200914,,908,46,female,1,own,little,,3594,15,car,good,0.20079027491523707,Faixa 10
202009,20200914,,909,33,female,1,own,,moderate,3195,9,car,good,0.3169068497477661,Faixa 6
202009,20200914,,910,34,female,2,own,little,,4454,36,radio/TV,good,0.3181970124799759,Faixa 6
202009,20200914,,911,25,female,1,own,little,moderate,4736,24,furniture/equipment,bad,0.53994182774572,Faixa 2
202009,20200914,,912,25,female,2,own,,moderate,2991,30,radio/TV,good,0.3632241578269888,Faixa 5
202009,20200914,,913,28,male,2,own,rich,,2142,11,business,good,0.23829486081687415,Faixa 9
202009,20200914,,914,31,male,2,rent,little,little,3161,24,business,bad,0.5799944449176229,Faixa 2
202009,20200914,,915,32,female,3,own,little,moderate,18424,48,vacation/others,bad,0.6185095272235008,Faixa 1
202009,20200914,,916,32,male,2,own,moderate,,2848,10,car,good,0.1898752809784511,Faixa 10
202009,20200914,,917,68,male,3,own,little,little,14896,6,car,bad,0.5204884684482358,Faixa 3
202009,20200914,,918,33,male,2,own,moderate,little,2359,24,furniture/equipment,bad,0.5288671268602516,Faixa 3
202009,20200914,,919,39,male,3,rent,little,little,3345,24,furniture/equipment,bad,0.5391215479585896,Faixa 2
202009,20200914,,920,28,female,2,own,little,,1817,18,furniture/equipment,good,0.3621297117925312,Faixa 5
202009,20200914,,921,37,male,3,own,quite rich,,12749,48,radio/TV,good,0.2882103402941241,Faixa 7
202009,20200914,,922,22,female,2,rent,little,little,1366,9,radio/TV,bad,0.4897037864656868,Faixa 3
202009,20200914,,923,30,male,2,rent,little,moderate,2002,12,car,good,0.4146241510022534,Faixa 4
202009,20200914,,924,55,male,2,own,little,little,6872,24,furniture/equipment,bad,0.4939971076343005,Faixa 3
202009,20200914,,925,46,male,2,own,little,little,697,12,car,bad,0.6134094633746691,Faixa 1
202009,20200914,,926,21,female,2,rent,little,little,1049,18,furniture/equipment,good,0.6216642699075818,Faixa 1
202009,20200914,,927,39,male,2,free,little,little,10297,48,car,bad,0.6240968037119193,Faixa 1
202009,20200914,,928,58,male,2,own,,,1867,30,radio/TV,good,0.20559283718146634,Faixa 10
202009,20200914,,929,43,male,1,own,little,little,1344,12,car,good,0.45029192405475466,Faixa 4
202009,20200914,,930,24,male,1,own,little,little,1747,24,furniture/equipment,good,0.6231147835685331,Faixa 1
202009,20200914,,931,22,female,2,own,little,moderate,1670,9,radio/TV,bad,0.49194253170774216,Faixa 3
202009,20200914,,932,30,male,2,own,little,,1224,9,car,good,0.2248044881261985,Faixa 9
202009,20200914,,933,42,male,2,own,quite rich,,522,12,radio/TV,good,0.2591621913722464,Faixa 8
202009,20200914,,934,23,female,2,own,little,little,1498,12,radio/TV,good,0.4334546897253187,Faixa 4
202009,20200914,,935,30,male,3,own,moderate,moderate,1919,30,radio/TV,bad,0.5548592738327359,Faixa 2
202009,20200914,,936,28,female,1,own,little,rich,745,9,radio/TV,bad,0.570838499778248,Faixa 2
202009,20200914,,937,30,male,3,rent,little,moderate,2063,6,radio/TV,good,0.32860085357277163,Faixa 6
202009,20200914,,938,42,male,2,free,little,moderate,6288,60,education,bad,0.6165688690378937,Faixa 1
202009,20200914,,939,46,male,3,own,,,6842,24,car,good,0.26632359097356617,Faixa 8
202009,20200914,,940,45,male,3,own,,,3527,12,car,good,0.1817267686570354,Faixa 10
202009,20200914,,941,31,male,1,own,little,,1546,10,car,good,0.23757436742279128,Faixa 9
202009,20200914,,942,31,male,2,own,,,929,24,furniture/equipment,good,0.2351638984298734,Faixa 9
202009,20200914,,943,42,male,1,own,little,,1455,4,car,good,0.1868173964631072,Faixa 10
202009,20200914,,944,46,female,2,rent,little,little,1845,15,furniture/equipment,good,0.3998993593046887,Faixa 5
202009,20200914,,945,30,female,2,own,quite rich,moderate,8358,48,car,good,0.4596619051222985,Faixa 4
202009,20200914,,946,30,male,2,free,quite rich,little,3349,24,furniture/equipment,bad,0.47435783307044793,Faixa 3
202009,20200914,,947,38,male,3,own,,,2859,12,car,good,0.18847821708493884,Faixa 10
202009,20200914,,948,43,male,1,own,little,,1533,18,furniture/equipment,bad,0.32970127155434864,Faixa 6
202009,20200914,,949,31,male,2,own,moderate,,3621,24,radio/TV,bad,0.23218619532084253,Faixa 9
202009,20200914,,950,40,male,0,own,little,moderate,3590,18,business,good,0.3436825678214828,Faixa 6
202009,20200914,,951,24,male,2,own,little,little,2145,36,business,bad,0.644066854576405,Faixa 1
202009,20200914,,952,28,female,2,rent,quite rich,moderate,4113,24,car,bad,0.47856906920103626,Faixa 3
202009,20200914,,953,26,female,3,own,little,,10974,36,furniture/equipment,bad,0.4885357285608577,Faixa 3
202009,20200914,,954,29,female,2,own,little,little,1893,12,car,good,0.463606771152797,Faixa 4
202009,20200914,,955,57,female,3,rent,rich,little,1231,24,radio/TV,good,0.4698904854472771,Faixa 3
202009,20200914,,956,49,male,1,own,,rich,3656,30,radio/TV,good,0.21907376132485018,Faixa 10
202009,20200914,,957,37,male,1,own,little,moderate,1154,9,radio/TV,good,0.2940922128077343,Faixa 7
202009,20200914,,958,45,male,1,own,little,little,4006,28,car,bad,0.5758923539753994,Faixa 2
202009,20200914,,959,30,male,2,free,moderate,moderate,3069,24,furniture/equipment,good,0.46293099295863493,Faixa 4
202009,20200914,,960,30,male,2,rent,little,,1740,6,radio/TV,good,0.18909756800325947,Faixa 10
202009,20200914,,961,47,male,2,own,little,moderate,2353,21,car,good,0.39982149602629663,Faixa 5
202009,20200914,,962,29,male,2,own,,,3556,15,car,good,0.2004703889698325,Faixa 10
202009,20200914,,963,35,male,2,own,quite rich,,2397,24,radio/TV,bad,0.25739367561021315,Faixa 8
202009,20200914,,964,22,male,1,own,little,moderate,454,6,repairs,good,0.3192332238353946,Faixa 6
202009,20200914,,965,26,female,2,own,,moderate,1715,30,radio/TV,good,0.40830099262503067,Faixa 5
202009,20200914,,966,23,male,1,own,quite rich,moderate,2520,27,radio/TV,bad,0.4410679890885529,Faixa 4
202009,20200914,,967,54,female,3,rent,little,,3568,15,radio/TV,good,0.22469845387204382,Faixa 9
202009,20200914,,968,29,male,2,rent,,,7166,42,radio/TV,good,0.2693668523107482,Faixa 8
202009,20200914,,969,40,male,1,own,little,little,3939,11,car,good,0.3054573884474383,Faixa 7
202009,20200914,,970,22,male,2,own,moderate,moderate,1514,15,repairs,good,0.3895034721943301,Faixa 5
202009,20200914,,971,43,male,1,own,little,,7393,24,car,good,0.2798579590842839,Faixa 7
202009,20200914,,972,29,female,0,rent,little,little,1193,24,car,bad,0.6422089004741693,Faixa 1
202009,20200914,,973,36,male,2,rent,little,little,7297,60,business,bad,0.6109909554628025,Faixa 1
202009,20200914,,974,33,female,2,own,little,,2831,30,radio/TV,good,0.26618349458134893,Faixa 8
202009,20200914,,975,57,female,1,own,quite rich,rich,1258,24,radio/TV,good,0.3607932609116773,Faixa 6
202009,20200914,,976,64,female,2,own,little,moderate,753,6,radio/TV,good,0.28110097613156615,Faixa 7
202009,20200914,,977,42,male,2,own,,moderate,2427,18,business,good,0.2943774764730108,Faixa 7
202009,20200914,,978,47,male,1,own,little,,2538,24,car,bad,0.2707788728600361,Faixa 8
202009,20200914,,979,25,male,2,rent,moderate,moderate,1264,15,car,bad,0.5244875633563706,Faixa 3
202009,20200914,,980,49,male,2,own,little,moderate,8386,30,furniture/equipment,bad,0.5810864766915108,Faixa 2
202009,20200914,,981,33,male,3,rent,little,,4844,48,business,bad,0.437511938628761,Faixa 4
202009,20200914,,982,28,female,3,own,moderate,rich,2923,21,car,good,0.3017497515131413,Faixa 7
202009,20200914,,983,26,male,2,own,little,little,8229,36,car,bad,0.6161132779146231,Faixa 1
202009,20200914,,984,30,male,1,own,little,,2028,24,furniture/equipment,good,0.2569141754954068,Faixa 8
202009,20200914,,985,25,female,2,rent,little,little,1433,15,furniture/equipment,good,0.4557659902092455,Faixa 4
202009,20200914,,986,33,male,2,own,little,rich,6289,42,business,good,0.40882626233499914,Faixa 5
202009,20200914,,987,64,female,2,own,moderate,,1409,13,radio/TV,good,0.21567231152981153,Faixa 10
202009,20200914,,988,29,male,3,free,little,little,6579,24,car,good,0.47526390480162833,Faixa 3
202009,20200914,,989,48,male,1,own,little,moderate,1743,24,radio/TV,good,0.5232222557341315,Faixa 3
202009,20200914,,990,37,male,1,own,,,3565,12,education,good,0.18436078854335697,Faixa 10
202009,20200914,,991,34,male,1,own,moderate,,1569,15,radio/TV,good,0.2393126756764768,Faixa 9
202009,20200914,,992,23,male,1,rent,,little,1936,18,radio/TV,good,0.4447964198790605,Faixa 4
202009,20200914,,993,30,male,3,own,little,little,3959,36,furniture/equipment,good,0.5230086362750193,Faixa 3
202009,20200914,,994,50,male,2,own,,,2390,12,car,good,0.1848623500707304,Faixa 10
202009,20200914,,995,31,female,1,own,little,,1736,12,furniture/equipment,good,0.2606526466680713,Faixa 8
202009,20200914,,996,40,male,3,own,little,little,3857,30,car,good,0.5027613477485866,Faixa 3
202009,20200914,,997,38,male,2,own,little,,804,12,radio/TV,good,0.2443912587831912,Faixa 9
202009,20200914,,998,23,male,2,free,little,little,1845,45,radio/TV,bad,0.6515168552935344,Faixa 1
202009,20200914,,999,27,male,2,own,moderate,moderate,4576,45,car,good,0.5206639391483565,Faixa 3
